order_id,order_date,customer_id,customer_name,customer_age,city,state,zone,category,product,sku,quantity,unit_price,gross_sales,coupon_code,discount_amount,gst_rate,net_sales,gst_amount,payment_mode,order_status,sales_channel,sales_employee,delivery_partner,delivery_days,customer_rating,cogs,profit,profit_margin_pct,shipping_charges,invoice_amount
IN251102148,23-Nov-2025,CUST51416,Payal Iyer,23,Bhopal,Madhya Pradesh,Central,Home & Kitchen,Mixer Grinder,HOM-MIX768,1,1499,1499,WELCOME100,100.00,0.12,1399.00,167.88,Debit Card,Delivered,Mobile App,Swati Mishra,Delhivery,3,5,906.18,492.82,0.3523,161.00,1727.88
IN251102488,23-Nov-2025,CUST98027,Rudra Shinde,54,Chennai,Tamil Nadu,South,Beauty & Personal Care,Shampoo,BEA-SHA310,2,691,1382,FESTIVE10,138.20,0.12,1243.80,149.26,Credit Card,Delivered,Website,Vikram Singh,India Post,3,5,947.88,295.92,0.2379,153.00,1546.06
IN251100406,24-Nov-2025,CUST41906,Ira Saxena,58,Kolkata,West Bengal,East,Beauty & Personal Care,Shampoo,BEA-SHA241,1,746,746,PAYDAY15,111.90,0.18,634.10,114.14,COD,Delivered,Marketplace,Neha Patel,Xpressbees,3,4,489.35,144.75,0.2283,113.00,861.24
IN251102059,24-Nov-2025,CUST74964,Neha Chauhan,56,Chennai,Tamil Nadu,South,Books & Stationery,Exam Prep Book,BOO-EXA498,1,904,904,PAYDAY15,135.60,0.12,768.40,92.21,COD,Returned,Mobile App,Sneha Kulkarni,Delhivery,4,4,544.91,223.49,0.2909,85.00,945.61
IN251102377,24-Nov-2025,CUST87791,Atharv Kapoor,28,Jaipur,Rajasthan,North,Grocery & Gourmet,Cold Pressed Oil,GRO-COL831,2,649,1298,No Coupon,0.00,0.05,1298.00,64.90,UPI,Delivered,Mobile App,Karan Malhotra,DTDC,3,4,768.67,529.33,0.4078,146.00,1508.90
IN251100143,25-Nov-2025,CUST11257,Meera Kadam,18,Vijayawada,Andhra Pradesh,South,Home & Kitchen,Water Purifier,HOM-WAT391,1,17399,17399,DIWALI20,3479.80,0.18,13919.20,2505.46,Credit Card,Delivered,Website,Rahul Verma,Delhivery,2,4,11438.28,2480.92,0.1782,100.00,16524.66
IN251100459,25-Nov-2025,CUST54914,Ayaan Rathod,24,Thiruvananthapuram,Kerala,South,Sports & Fitness,Yoga Mat,SPO-YOG783,1,1899,1899,No Coupon,0.00,0.12,1899.00,227.88,UPI,Returned,Website,Nikhil Bansal,Blue Dart,4,5,1273.65,625.35,0.3293,179.00,2305.88
IN251100788,25-Nov-2025,CUST62512,Nisha Sharma,28,Chandigarh,Chandigarh,North,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY405,1,400,400,No Coupon,0.00,0.12,400.00,48.00,UPI,Delivered,Marketplace,Pooja Reddy,India Post,5,5,305.94,94.06,0.2351,92.00,540.00
IN251100844,25-Nov-2025,CUST40243,Anaya Agarwal,40,Indore,Madhya Pradesh,Central,Mobiles & Accessories,Power Bank,MOB-POW941,3,3299,9897,NEWYEAR10,989.70,0.18,8907.30,1603.31,UPI,Shipped,Mobile App,Isha Gupta,Xpressbees,4,,7318.42,1588.88,0.1784,174.00,10684.61
IN251100865,25-Nov-2025,CUST28672,Aarav Gaikwad,19,Kochi,Kerala,South,Home & Kitchen,Pressure Cooker,HOM-PRE486,1,1299,1299,FESTIVE10,129.90,0.18,1169.10,210.44,UPI,Delivered,Mobile App,Kavya Deshmukh,Ecom Express,2,4,923.75,245.35,0.2099,116.00,1495.54
IN251101321,25-Nov-2025,CUST48640,Saanvi Kapoor,35,Hyderabad,Telangana,South,Home & Kitchen,Mixer Grinder,HOM-MIX810,1,2499,2499,APPONLY,199.92,0.12,2299.08,275.89,Debit Card,Delivered,Website,Nikhil Bansal,Ecom Express,3,3,1869.62,429.46,0.1868,141.00,2715.97
IN251101735,25-Nov-2025,CUST73279,Yash Khan,27,Hyderabad,Telangana,South,Beauty & Personal Care,Perfume,BEA-PER569,2,2199,4398,No Coupon,0.00,0.18,4398.00,791.64,UPI,Delivered,Website,Swati Mishra,Xpressbees,8,4,3062.19,1335.81,0.3037,134.00,5323.64
IN251102402,25-Nov-2025,CUST96484,Komal Mishra,56,Ahmedabad,Gujarat,West,Beauty & Personal Care,Skin Cream,BEA-SKI265,3,739,2217,No Coupon,0.00,0.12,2217.00,266.04,UPI,Delivered,Mobile App,Sagar Pawar,Ecom Express,2,4,1316.41,900.59,0.4062,116.00,2599.04
IN251100055,26-Nov-2025,CUST34943,Sneha Patel,51,Chennai,Tamil Nadu,South,Fashion,Sneakers,FAS-SNE461,1,3099,3099,FREESHIP,0.00,0.12,3099.00,371.88,UPI,Returned,Mobile App,Vikram Singh,Blue Dart,7,3,2409.92,689.08,0.2224,81.00,3551.88
IN251100180,26-Nov-2025,CUST29065,Sai Pawar,31,Vijayawada,Andhra Pradesh,South,Home & Kitchen,Mixer Grinder,HOM-MIX104,1,6399,6399,PAYDAY15,959.85,0.12,5439.15,652.70,Credit Card,Shipped,Mobile App,Pooja Reddy,Xpressbees,3,,4645.91,793.24,0.1458,119.00,6210.85
IN251100400,26-Nov-2025,CUST66861,Anaya Tiwari,28,Jaipur,Rajasthan,North,Home & Kitchen,Cookware Set,HOM-COO306,3,6799,20397,No Coupon,0.00,0.18,20397.00,3671.46,Wallet,Returned,Mobile App,Rohan Mehta,Ecom Express,5,5,13143.08,7253.92,0.3556,92.00,24160.46
IN251100930,26-Nov-2025,CUST37424,Pranav Deshmukh,55,Ludhiana,Punjab,North,Electronics,Wireless Mouse,ELE-WIR401,1,1199,1199,No Coupon,0.00,0.12,1199.00,143.88,COD,Delivered,Mobile App,Amit Sharma,India Post,2,2,881.53,317.47,0.2648,115.00,1457.88
IN251100961,26-Nov-2025,CUST66579,Priya Bansal,53,Nashik,Maharashtra,West,Fashion,Jeans,FAS-JEA791,2,1599,3198,No Coupon,0.00,0.18,3198.00,575.64,UPI,Delivered,Mobile App,Rahul Verma,Ecom Express,5,5,2351.08,846.92,0.2648,115.00,3888.64
IN251101623,26-Nov-2025,CUST78919,Akshay Patel,19,Chandigarh,Chandigarh,North,Sports & Fitness,Cricket Bat,SPO-CRI968,3,4599,13797,No Coupon,0.00,0.18,13797.00,2483.46,UPI,Delivered,Social Commerce,Sneha Kulkarni,Ecom Express,1,5,10570.26,3226.74,0.2339,65.00,16345.46
IN251102233,26-Nov-2025,CUST65388,Aadhya Gaikwad,50,Chandigarh,Chandigarh,North,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY751,2,1499,2998,No Coupon,0.00,0.05,2998.00,149.90,Debit Card,Delivered,Mobile App,Sneha Kulkarni,DTDC,3,5,2045.24,952.76,0.3178,119.00,3266.90
IN251102305,26-Nov-2025,CUST30461,Rudra Mehta,29,Kolkata,West Bengal,East,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU596,3,8599,25797,PAYDAY15,3869.55,0.12,21927.45,2631.29,COD,Shipped,Social Commerce,Rohan Mehta,Xpressbees,3,,20870.33,1057.12,0.0482,179.00,24737.74
IN251100130,27-Nov-2025,CUST80211,Aadhya Pawar,55,Hyderabad,Telangana,South,Fashion,Jeans,FAS-JEA380,5,2399,11995,No Coupon,0.00,0.12,11995.00,1439.40,Credit Card,Cancelled,Marketplace,Amit Sharma,Delhivery,3,,7533.05,4461.95,0.3720,0.00,13434.40
IN251100277,27-Nov-2025,CUST76496,Aditya Banerjee,44,Coimbatore,Tamil Nadu,South,Sports & Fitness,Yoga Mat,SPO-YOG608,1,1499,1499,No Coupon,0.00,0.12,1499.00,179.88,COD,Delivered,Mobile App,Rohan Mehta,India Post,3,4,896.32,602.68,0.4021,153.00,1831.88
IN251100659,27-Nov-2025,CUST25307,Vivaan Qureshi,41,Nagpur,Maharashtra,West,Mobiles & Accessories,Smartphone,MOB-SMA452,1,45699,45699,PAYDAY15,6854.85,0.12,38844.15,4661.30,UPI,Delivered,Mobile App,Sneha Kulkarni,Xpressbees,3,3,33811.86,5032.29,0.1296,82.00,43587.45
IN251101328,27-Nov-2025,CUST10894,Myra Joshi,52,Kochi,Kerala,South,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY171,2,523,1046,DIWALI20,209.20,0.18,836.80,150.62,Net Banking,Delivered,Social Commerce,Manish Iyer,India Post,5,4,658.37,178.43,0.2132,110.00,1097.42
IN251101912,27-Nov-2025,CUST51100,Tanvi Sharma,35,Bengaluru,Karnataka,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU727,1,3699,3699,No Coupon,0.00,0.18,3699.00,665.82,Credit Card,Delivered,Website,Kavya Deshmukh,Blue Dart,5,5,2665.54,1033.46,0.2794,94.00,4458.82
IN251102187,27-Nov-2025,CUST82286,Anaya Ansari,20,Kolkata,West Bengal,East,Sports & Fitness,Fitness Band,SPO-FIT834,2,4699,9398,FESTIVE10,939.80,0.18,8458.20,1522.48,Net Banking,Delivered,Website,Priya Nair,Blue Dart,6,3,5885.39,2572.81,0.3042,94.00,10074.68
IN251100179,28-Nov-2025,CUST60592,Ishaan Yadav,35,Noida,Uttar Pradesh,North,Sports & Fitness,Dumbbell Set,SPO-DUM876,1,1899,1899,PAYDAY15,284.85,0.18,1614.15,290.55,Credit Card,Delivered,Mobile App,Swati Mishra,India Post,3,3,1288.57,325.58,0.2017,134.00,2038.70
IN251100641,28-Nov-2025,CUST45586,Anaya Ansari,43,Hyderabad,Telangana,South,Sports & Fitness,Cricket Bat,SPO-CRI347,1,5499,5499,PAYDAY15,824.85,0.12,4674.15,560.90,UPI,Delivered,Marketplace,Neha Patel,India Post,3,5,3294.53,1379.62,0.2952,125.00,5360.05
IN251101028,28-Nov-2025,CUST21981,Omkar Patel,33,Nashik,Maharashtra,West,Home & Kitchen,Mixer Grinder,HOM-MIX101,3,2599,7797,APPONLY,623.76,0.12,7173.24,860.79,COD,Delivered,Mobile App,Vikram Singh,DTDC,3,3,4666.72,2506.52,0.3494,176.00,8210.03
IN251100364,29-Nov-2025,CUST11634,Harsh Pawar,51,Indore,Madhya Pradesh,Central,Mobiles & Accessories,Smart Watch,MOB-SMA704,4,6299,25196,No Coupon,0.00,0.18,25196.00,4535.28,Credit Card,Delivered,Mobile App,Rahul Verma,Ecom Express,2,2,21267.92,3928.08,0.1559,147.00,29878.28
IN251100869,29-Nov-2025,CUST52423,Atharv Das,33,Vadodara,Gujarat,West,Books & Stationery,Pen Set,BOO-PEN990,2,378,756,WELCOME100,100.00,0.12,656.00,78.72,Credit Card,Delivered,Website,Tanvi Jadhav,India Post,2,4,508.52,147.48,0.2248,148.00,882.72
IN251101810,29-Nov-2025,CUST20983,Rajesh Ghosh,51,Ludhiana,Punjab,North,Fashion,Sneakers,FAS-SNE967,2,2099,4198,PAYDAY15,629.70,0.18,3568.30,642.29,UPI,Delivered,Mobile App,Sagar Pawar,Blue Dart,1,4,3114.86,453.44,0.1271,84.00,4294.59
IN251102269,29-Nov-2025,CUST79425,Riya Malhotra,55,Bhubaneswar,Odisha,East,Electronics,LED TV,ELE-LED267,2,89199,178398,No Coupon,0.00,0.18,178398.00,32111.64,Debit Card,Delivered,Mobile App,Sagar Pawar,India Post,5,2,147846.39,30551.61,0.1713,154.00,210663.64
IN251100018,30-Nov-2025,CUST22039,Janhavi Deshmukh,28,Vijayawada,Andhra Pradesh,South,Grocery & Gourmet,Basmati Rice 5kg,GRO-BAS490,1,763,763,No Coupon,0.00,0.05,763.00,38.15,COD,Delivered,Website,Nikhil Bansal,Blue Dart,1,5,488.07,274.93,0.3603,174.00,975.15
IN251100161,30-Nov-2025,CUST26472,Shaurya Bhatia,52,Lucknow,Uttar Pradesh,North,Home & Kitchen,Water Purifier,HOM-WAT509,2,16599,33198,FESTIVE10,3319.80,0.12,29878.20,3585.38,Debit Card,Delivered,Marketplace,Rohan Mehta,Shadowfax,6,3,24203.31,5674.89,0.1899,120.00,33583.58
IN251100644,30-Nov-2025,CUST60634,Harsh Kadam,47,Mumbai,Maharashtra,West,Mobiles & Accessories,Phone Cover,MOB-PHO198,1,517,517,No Coupon,0.00,0.12,517.00,62.04,UPI,Delivered,Social Commerce,Karan Malhotra,DTDC,3,2,415.85,101.15,0.1956,117.00,696.04
IN251101333,30-Nov-2025,CUST63605,Nikhil Kapoor,33,Bengaluru,Karnataka,South,Grocery & Gourmet,Basmati Rice 5kg,GRO-BAS427,1,702,702,WELCOME100,100.00,0.18,602.00,108.36,Debit Card,Delivered,Mobile App,Sagar Pawar,Delhivery,3,5,437.91,164.09,0.2726,174.00,884.36
IN251200318,01-Dec-2025,CUST97325,Karan Saxena,46,Bhubaneswar,Odisha,East,Grocery & Gourmet,Coffee Pack,GRO-COF614,2,535,1070,WELCOME100,100.00,0.12,970.00,116.40,COD,Delivered,Website,Amit Sharma,Shadowfax,3,5,774.03,195.97,0.2020,92.00,1178.40
IN251201163,01-Dec-2025,CUST45632,Atharv Ansari,24,Guwahati,Assam,North East,Beauty & Personal Care,Perfume,BEA-PER603,1,2499,2499,No Coupon,0.00,0.12,2499.00,299.88,UPI,Delivered,Marketplace,Manish Iyer,DTDC,4,4,1651.20,847.80,0.3393,110.00,2908.88
IN251200184,03-Dec-2025,CUST68504,Sneha Reddy,23,Coimbatore,Tamil Nadu,South,Books & Stationery,Kids Story Book,BOO-KID342,1,297,297,NEWYEAR10,29.70,0.05,267.30,13.37,Wallet,Delivered,Website,Deepak Yadav,Shadowfax,3,5,175.70,91.60,0.3427,114.00,394.67
IN251200445,03-Dec-2025,CUST66660,Rohan Ansari,47,Thiruvananthapuram,Kerala,South,Home & Kitchen,Mixer Grinder,HOM-MIX938,1,5599,5599,FESTIVE10,559.90,0.18,5039.10,907.04,COD,Delivered,Mobile App,Isha Gupta,Delhivery,3,5,4194.83,844.27,0.1675,136.00,6082.14
IN251200675,03-Dec-2025,CUST90357,Arjun Kumar,58,Mumbai,Maharashtra,West,Sports & Fitness,Cricket Bat,SPO-CRI444,2,3199,6398,PAYDAY15,959.70,0.18,5438.30,978.89,UPI,Returned,Website,Kavya Deshmukh,DTDC,5,5,4794.40,643.90,0.1184,120.00,6537.19
IN251201150,03-Dec-2025,CUST27749,Rutuja Jadhav,30,Chennai,Tamil Nadu,South,Mobiles & Accessories,Smartphone,MOB-SMA337,3,27399,82197,No Coupon,0.00,0.12,82197.00,9863.64,UPI,Cancelled,Mobile App,Amit Sharma,DTDC,2,,65354.30,16842.70,0.2049,0.00,92060.64
IN251201240,03-Dec-2025,CUST79432,Omkar Chauhan,26,Bhopal,Madhya Pradesh,Central,Beauty & Personal Care,Skin Cream,BEA-SKI619,1,336,336,No Coupon,0.00,0.12,336.00,40.32,Debit Card,Returned,Website,Karan Malhotra,Blue Dart,4,4,200.67,135.33,0.4028,113.00,489.32
IN251201312,03-Dec-2025,CUST49855,Rohan Das,35,Nashik,Maharashtra,West,Books & Stationery,Notebook Pack,BOO-NOT459,1,189,189,No Coupon,0.00,0.12,189.00,22.68,UPI,Returned,Website,Nikhil Bansal,Delhivery,3,4,138.49,50.51,0.2672,156.00,367.68
IN251202443,03-Dec-2025,CUST11549,Karan Gaikwad,26,Visakhapatnam,Andhra Pradesh,South,Home & Kitchen,Cookware Set,HOM-COO190,2,7499,14998,No Coupon,0.00,0.12,14998.00,1799.76,UPI,Delivered,Mobile App,Isha Gupta,Blue Dart,2,5,11650.08,3347.92,0.2232,167.00,16964.76
IN251200547,04-Dec-2025,CUST47361,Aditya Banerjee,27,Chandigarh,Chandigarh,North,Fashion,Women Kurti,FAS-WOM531,4,2199,8796,NEWYEAR10,879.60,0.12,7916.40,949.97,UPI,Returned,Mobile App,Swati Mishra,Ecom Express,3,5,5815.03,2101.37,0.2654,78.00,8944.37
IN251201394,04-Dec-2025,CUST15508,Rajesh Gupta,58,Indore,Madhya Pradesh,Central,Fashion,Men T-Shirt,FAS-MEN549,1,1599,1599,APPONLY,127.92,0.18,1471.08,264.79,UPI,Delivered,Mobile App,Swati Mishra,Ecom Express,1,4,1243.35,227.73,0.1548,154.00,1889.87
IN251201571,04-Dec-2025,CUST38085,Atharv Khan,46,Chandigarh,Chandigarh,North,Electronics,Wireless Mouse,ELE-WIR112,2,1999,3998,PAYDAY15,599.70,0.18,3398.30,611.69,UPI,Delivered,Social Commerce,Swati Mishra,Blue Dart,3,4,3020.26,378.04,0.1112,123.00,4132.99
IN251200193,05-Dec-2025,CUST39248,Yash Ansari,42,Vijayawada,Andhra Pradesh,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU694,1,1999,1999,No Coupon,0.00,0.18,1999.00,359.82,COD,Delivered,Mobile App,Swati Mishra,Ecom Express,3,4,1506.89,492.11,0.2462,159.00,2517.82
IN251200806,05-Dec-2025,CUST71323,Ira Deshmukh,54,Indore,Madhya Pradesh,Central,Sports & Fitness,Fitness Band,SPO-FIT515,2,7399,14798,PAYDAY15,2219.70,0.18,12578.30,2264.09,COD,Delivered,Social Commerce,Deepak Yadav,DTDC,4,5,10083.76,2494.54,0.1983,107.00,14949.39
IN251201470,05-Dec-2025,CUST29038,Vihaan Chatterjee,34,Ahmedabad,Gujarat,West,Mobiles & Accessories,Tempered Glass,MOB-TEM937,1,275,275,WELCOME100,55.00,0.12,220.00,26.40,UPI,Shipped,Website,Sneha Kulkarni,DTDC,4,,212.06,7.94,0.0361,68.00,314.40
IN251200134,06-Dec-2025,CUST16171,Vivaan Shaikh,46,Ludhiana,Punjab,North,Fashion,Jeans,FAS-JEA650,1,1899,1899,DIWALI20,379.80,0.12,1519.20,182.30,UPI,Shipped,Mobile App,Manish Iyer,Blue Dart,5,,1361.76,157.44,0.1036,127.00,1828.50
IN251200355,06-Dec-2025,CUST34814,Rahul Chauhan,41,Bhubaneswar,Odisha,East,Beauty & Personal Care,Hair Oil,BEA-HAI813,1,452,452,MEGADEAL,81.36,0.12,370.64,44.48,Credit Card,Delivered,Mobile App,Deepak Yadav,Delhivery,3,5,335.59,35.05,0.0946,73.00,488.12
IN251200608,06-Dec-2025,CUST40803,Neha Iyer,50,Coimbatore,Tamil Nadu,South,Sports & Fitness,Fitness Band,SPO-FIT779,1,4599,4599,No Coupon,0.00,0.12,4599.00,551.88,UPI,Delivered,Mobile App,Kavya Deshmukh,DTDC,4,4,2907.97,1691.03,0.3677,63.00,5213.88
IN251201215,06-Dec-2025,CUST23066,Tanvi Patel,34,Thiruvananthapuram,Kerala,South,Grocery & Gourmet,Cold Pressed Oil,GRO-COL870,2,828,1656,No Coupon,0.00,0.18,1656.00,298.08,UPI,Delivered,Social Commerce,Amit Sharma,Shadowfax,6,5,1096.22,559.78,0.3380,91.00,2045.08
IN251200969,07-Dec-2025,CUST16460,Ira Pillai,37,Nagpur,Maharashtra,West,Sports & Fitness,Yoga Mat,SPO-YOG522,1,1099,1099,No Coupon,0.00,0.18,1099.00,197.82,COD,Delivered,Website,Sneha Kulkarni,Xpressbees,4,5,797.21,301.79,0.2746,177.00,1473.82
IN251201092,07-Dec-2025,CUST66265,Rajesh Jadhav,51,Patna,Bihar,East,Home & Kitchen,Air Fryer,HOM-AIR919,2,10999,21998,FESTIVE10,2199.80,0.18,19798.20,3563.68,Debit Card,Delivered,Website,Karan Malhotra,Shadowfax,5,4,13860.97,5937.23,0.2999,67.00,23428.88
IN251201413,07-Dec-2025,CUST17476,Nisha Chatterjee,53,Vadodara,Gujarat,West,Grocery & Gourmet,Coffee Pack,GRO-COF978,5,612,3060,FREESHIP,0.00,0.05,3060.00,153.00,UPI,Shipped,Website,Isha Gupta,Shadowfax,3,,2118.92,941.08,0.3075,149.00,3362.00
IN251202218,07-Dec-2025,CUST14776,Sneha Kadam,33,Chandigarh,Chandigarh,North,Fashion,Jeans,FAS-JEA908,1,2999,2999,PAYDAY15,449.85,0.18,2549.15,458.85,COD,Returned,Website,Neha Patel,DTDC,6,5,1999.15,550.00,0.2158,149.00,3157.00
IN251200045,08-Dec-2025,CUST41088,Deepak Joshi,32,Surat,Gujarat,West,Fashion,Saree,FAS-SAR775,1,1399,1399,WELCOME100,100.00,0.18,1299.00,233.82,UPI,Delivered,Mobile App,Pooja Reddy,Ecom Express,3,4,834.96,464.04,0.3572,70.00,1602.82
IN251200879,08-Dec-2025,CUST20303,Saanvi Chauhan,20,Chennai,Tamil Nadu,South,Electronics,Keyboard,ELE-KEY384,1,1999,1999,WELCOME100,100.00,0.12,1899.00,227.88,UPI,Delivered,Mobile App,Sneha Kulkarni,Blue Dart,4,5,1680.76,218.24,0.1149,123.00,2249.88
IN251200890,08-Dec-2025,CUST50515,Kabir Chauhan,23,Vijayawada,Andhra Pradesh,South,Home & Kitchen,Air Fryer,HOM-AIR217,1,11699,11699,FREESHIP,0.00,0.12,11699.00,1403.88,Debit Card,Delivered,Mobile App,Sneha Kulkarni,Xpressbees,3,4,7421.20,4277.80,0.3657,101.00,13203.88
IN251201007,08-Dec-2025,CUST72733,Rohan Reddy,44,Kochi,Kerala,South,Electronics,LED TV,ELE-LED504,1,31599,31599,No Coupon,0.00,0.12,31599.00,3791.88,Net Banking,Delivered,Marketplace,Anjali Joshi,Shadowfax,3,5,26071.07,5527.93,0.1749,161.00,35551.88
IN251201412,08-Dec-2025,CUST59390,Priya Mishra,22,Pune,Maharashtra,West,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU304,5,7999,39995,No Coupon,0.00,0.18,39995.00,7199.10,Debit Card,Cancelled,Mobile App,Pooja Reddy,Ecom Express,5,,29366.44,10628.56,0.2657,0.00,47194.10
IN251202373,08-Dec-2025,CUST85585,Pooja Verma,19,Chennai,Tamil Nadu,South,Fashion,Jeans,FAS-JEA932,2,2599,5198,FESTIVE10,519.80,0.12,4678.20,561.38,Debit Card,Delivered,Website,Amit Sharma,Ecom Express,7,4,3249.74,1428.46,0.3053,175.00,5414.58
IN251201661,09-Dec-2025,CUST23900,Pranav More,48,Delhi,Delhi,North,Beauty & Personal Care,Hair Oil,BEA-HAI899,1,467,467,No Coupon,0.00,0.12,467.00,56.04,Credit Card,Delivered,Mobile App,Amit Sharma,Ecom Express,3,4,303.81,163.19,0.3494,151.00,674.04
IN251202332,09-Dec-2025,CUST23017,Tanvi Bhatia,41,Visakhapatnam,Andhra Pradesh,South,Fashion,Saree,FAS-SAR953,1,3399,3399,No Coupon,0.00,0.18,3399.00,611.82,UPI,Shipped,Website,Swati Mishra,Delhivery,4,,2060.47,1338.53,0.3938,98.00,4108.82
IN251202409,09-Dec-2025,CUST61275,Rajesh Verma,24,Bhopal,Madhya Pradesh,Central,Mobiles & Accessories,Smartphone,MOB-SMA858,1,10999,10999,No Coupon,0.00,0.12,10999.00,1319.88,Debit Card,Delivered,Website,Vikram Singh,DTDC,3,3,8166.14,2832.86,0.2576,105.00,12423.88
IN251200576,10-Dec-2025,CUST70265,Kabir Banerjee,37,Chennai,Tamil Nadu,South,Electronics,Keyboard,ELE-KEY372,2,1099,2198,APPONLY,175.84,0.18,2022.16,363.99,COD,Delivered,Mobile App,Kavya Deshmukh,DTDC,3,4,1620.08,402.08,0.1988,153.00,2539.15
IN251200949,10-Dec-2025,CUST10336,Vivaan Deshmukh,50,Gurugram,Haryana,North,Grocery & Gourmet,Spices Combo,GRO-SPI857,2,264,528,No Coupon,0.00,0.18,528.00,95.04,Debit Card,Delivered,Mobile App,Deepak Yadav,Shadowfax,3,5,394.41,133.59,0.2530,60.00,683.04
IN251201033,10-Dec-2025,CUST17735,Rohan Ghosh,31,Lucknow,Uttar Pradesh,North,Mobiles & Accessories,Tempered Glass,MOB-TEM371,1,583,583,DIWALI20,116.60,0.12,466.40,55.97,Debit Card,Delivered,Mobile App,Tanvi Jadhav,Xpressbees,3,4,432.99,33.41,0.0716,126.00,648.37
IN251201472,10-Dec-2025,CUST34027,Rajesh Reddy,24,Visakhapatnam,Andhra Pradesh,South,Home & Kitchen,Air Fryer,HOM-AIR992,1,10299,10299,FESTIVE10,1029.90,0.18,9269.10,1668.44,Net Banking,Delivered,Website,Neha Patel,Ecom Express,6,3,6436.65,2832.45,0.3056,97.00,11034.54
IN251201898,10-Dec-2025,CUST93148,Mansi Saxena,20,Ranchi,Jharkhand,East,Home & Kitchen,Pressure Cooker,HOM-PRE687,1,2699,2699,No Coupon,0.00,0.18,2699.00,485.82,UPI,Delivered,Mobile App,Pooja Reddy,Delhivery,2,5,1762.41,936.59,0.3470,169.00,3353.82
IN251200772,12-Dec-2025,CUST85118,Rajesh Sharma,19,Chennai,Tamil Nadu,South,Mobiles & Accessories,Tempered Glass,MOB-TEM548,1,470,470,WELCOME100,94.00,0.12,376.00,45.12,Credit Card,Returned,Mobile App,Sneha Kulkarni,Xpressbees,4,5,342.53,33.47,0.0890,148.00,569.12
IN251200875,12-Dec-2025,CUST73301,Rutuja Nair,20,Vadodara,Gujarat,West,Sports & Fitness,Cricket Bat,SPO-CRI804,5,5799,28995,No Coupon,0.00,0.18,28995.00,5219.10,UPI,Delivered,Website,Karan Malhotra,Xpressbees,7,4,19700.37,9294.63,0.3206,136.00,34350.10
IN251202395,12-Dec-2025,CUST72875,Prachi Banerjee,30,Chennai,Tamil Nadu,South,Electronics,LED TV,ELE-LED253,1,50399,50399,No Coupon,0.00,0.12,50399.00,6047.88,COD,Delivered,Mobile App,Manish Iyer,Delhivery,3,5,40213.96,10185.04,0.2021,132.00,56578.88
IN251202404,12-Dec-2025,CUST89488,Riya Joshi,42,Kochi,Kerala,South,Home & Kitchen,Bedsheet Set,HOM-BED659,2,2199,4398,PAYDAY15,659.70,0.12,3738.30,448.60,UPI,Delivered,Marketplace,Swati Mishra,DTDC,3,4,2763.37,974.93,0.2608,117.00,4303.90
IN251201234,13-Dec-2025,CUST52788,Swati Kumar,45,Jaipur,Rajasthan,North,Books & Stationery,Kids Story Book,BOO-KID602,1,387,387,MEGADEAL,69.66,0.18,317.34,57.12,Debit Card,Delivered,Mobile App,Neha Patel,Ecom Express,1,4,272.12,45.22,0.1425,61.00,435.46
IN251201562,13-Dec-2025,CUST66761,Diya Mehta,20,Ranchi,Jharkhand,East,Books & Stationery,Notebook Pack,BOO-NOT539,1,175,175,No Coupon,0.00,0.12,175.00,21.00,Credit Card,Delivered,Marketplace,Amit Sharma,Shadowfax,4,2,119.13,55.87,0.3193,119.00,315.00
IN251202011,13-Dec-2025,CUST36395,Ishaan Patel,50,Pune,Maharashtra,West,Electronics,Tablet,ELE-TAB500,1,29399,29399,NEWYEAR10,2939.90,0.12,26459.10,3175.09,Debit Card,Delivered,Mobile App,Isha Gupta,Shadowfax,2,4,23254.43,3204.67,0.1211,144.00,29778.19
IN251200224,14-Dec-2025,CUST82605,Harsh Qureshi,55,Vadodara,Gujarat,West,Electronics,Laptop,ELE-LAP308,3,89199,267597,PAYDAY15,40139.55,0.12,227457.45,27294.89,Credit Card,Delivered,Website,Pooja Reddy,India Post,2,5,198903.06,28554.39,0.1255,124.00,254876.34
IN251200357,14-Dec-2025,CUST52388,Vikram Chauhan,55,Bhopal,Madhya Pradesh,Central,Books & Stationery,Notebook Pack,BOO-NOT365,1,194,194,DIWALI20,38.80,0.05,155.20,7.76,Debit Card,Delivered,Website,Karan Malhotra,DTDC,2,4,143.82,11.38,0.0733,90.00,252.96
IN251200776,14-Dec-2025,CUST15319,Vivaan Mehta,18,Nashik,Maharashtra,West,Home & Kitchen,Air Fryer,HOM-AIR571,1,6299,6299,MEGADEAL,1133.82,0.12,5165.18,619.82,Debit Card,Delivered,Website,Amit Sharma,Delhivery,2,5,4333.06,832.12,0.1611,136.00,5921.00
